title,Capacity_GB,Generation,Speed_MHz,Latency,Brand,Is_kit,Is_gaming,Final_Price
NEMIX RAM 384GB (6X64GB) DDR5 4800MHZ PC5-38400 2Rx4 1.1V CL40 288-PIN ECC RDIMM Registered Server Memory,384.0,5.0,4800.0,40,Unknown,1.0,0.0,11389.99
NEMIX RAM 32GB (2X16GB) DDR4 2666MHZ PC4-21300 1Rx8 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell EMC PowerEdge R7425 Server,32.0,4.0,2666.0,19,Dell,1.0,0.0,287.49
NEMIX RAM 512GB (16X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell Precision 7960 Rack/Tower Workstation,512.0,5.0,4800.0,40,Dell,1.0,0.0,17171.89
OWC 32GB (2x16GB) DDR4 2933MHz PC4-23400 CL21 2RX4 ECC Registered RDIMM 1.2V 288-pin Memory RAM Upgrade for Server,32.0,4.0,2933.0,21,OWC,1.0,0.0,338.96
NEMIX RAM 128GB (4X32GB) DDR4 2933MHZ PC4-23400 2Rx4 1.2V CL21 288-PIN ECC RDIMM KIT Registered Server Memory Compatible with Dell EMC PowerEdge XE2420 Server,128.0,4.0,2933.0,21,Dell,1.0,0.0,1676.99
"NEMIX RAM 128GB (4X32GB) DDR4 2666MHZ PC4-21300 2Rx4 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Apple iMac Pro 2017-2021 iMacPro1,1",128.0,4.0,2666.0,19,Unknown,1.0,0.0,1197.89
NEMIX RAM 32GB (4X8GB) DDR4 2666MHZ PC4-21300 1Rx4 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory KIT,32.0,4.0,2666.0,19,Unknown,1.0,0.0,279.49
NEMIX RAM 32GB (2X16GB) DDR4 2933MHZ PC4-23400 2Rx8 1.2V CL21 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell Precision 7820 Tower Workstation,32.0,4.0,2933.0,21,Dell,1.0,0.0,347.49
32GB 1X32GB DDR5 4800MHZ PC5-38400 2Rx4 1.1V CL40 288-PIN ECC Registered RDIMM NEMIX RAM Server Memory Compatible with ASUS Pro WS WRX90E-SAGE SE Motherboard,32.0,5.0,4800.0,40,Unknown,0.0,0.0,1099.0
NEMIX RAM 32GB (1X32GB) DDR5 4800MHZ PC5-38400 1Rx4 1.1V CL40 288-PIN ECC RDIMM Registered Server Memory Compatible with ASUS Pro WS WRX90E SAGE SE Workstation Motherboard,32.0,5.0,4800.0,40,Unknown,0.0,0.0,1099.0
OWC 256GB (8x32GB) DDR4 3200 PC4-25600 CL22 2Rx4 288-pin 1.2V ECC Registered RDIMM Memory RAM Module Upgrade Kit Compatible with Cisco UCS B200 M6 C125 M5 C220 M6 C240 M6 C245 M6,256.0,4.0,3200.0,22,OWC,1.0,0.0,2626.72
NEMIX RAM 32GB (1X32GB) DDR5 6400MHZ PC5-51200 1Rx4 1.1V CL52 288-PIN ECC RDIMM Registered Server Memory Compatible with Hynix HMCG84AHBRA477N,32.0,5.0,6400.0,52,Unknown,0.0,0.0,1488.0
NEMIX RAM 64GB (2X32GB) DDR4 3200MHZ PC4-25600 2Rx4 1.2V CL22 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell PowerEdge T550 Tower,64.0,4.0,3200.0,22,Dell,1.0,0.0,898.99
NEMIX RAM 32GB (2X16GB) DDR5 4800MHZ PC5-38400 1Rx8 1.1V CL40 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell PowerEdge R760xd2 Rack Server,32.0,5.0,4800.0,40,Dell,1.0,0.0,1078.99
Timetec 32GB KIT(2x16GB) DDR4 2133MHz PC4-17000 Non-ECC Unbuffered 1.2V CL15 2Rx8 Dual Rank 260 Pin SODIMM Laptop Notebook PC Computer Memory RAM Module Upgrade (32GB KIT(2x16GB)),32.0,4.0,2133.0,15,Timetec,1.0,0.0,203.99
"32GB 1X32GB DDR5 4800MHZ PC5-38400 1Rx4 1.1V CL40 288-PIN ECC Registered RDIMM NEMIX RAM Server Memory Compatible with ASRock Industrial Motherboard EATX IMB-1900, IMB-1902",32.0,5.0,4800.0,40,Unknown,0.0,0.0,1099.0
OWC 32GB DDR4 2666MHz PC4-21300 CL19 1.2V 288pin Server ECC Registered RDIMM Memory RAM Compatible with Lenovo ThinkSystem (Xeon SP Gen 1) SD530 SD650 SN550 SN850 SR530,32.0,4.0,2666.0,19,OWC,0.0,0.0,329.99
OWC 256GB (8x32GB) DDR5 4800 PC5-38400 CL40 2Rx8 288-pin 1.1V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,256.0,5.0,4800.0,40,OWC,1.0,0.0,7880.32
NEMIX RAM 32GB (4X8GB) DDR4 2933MHZ PC4-23400 1Rx8 1.2V CL21 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell Precision 5820 Tower Workstation,32.0,4.0,2933.0,21,Dell,1.0,0.0,376.99
NEMIX RAM 32GB (1X32GB) DDR5 5600MHZ PC5-44800 CL46 2Rx8 1.1V 288-PIN ECC RDIMM Registered Server Memory Compatible with Supermicro B13SEE-CPU-25G Motherboard,32.0,5.0,5600.0,46,Unknown,0.0,0.0,1298.0
NEMIX RAM 32GB (1X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 288-PIN ECC RDIMM Compatible with Dell SNPW08W9C/32G AC239378 Registered Server Memory,32.0,5.0,4800.0,40,Dell,0.0,0.0,1099.0
128GB 4X32GB DDR5 6400MHZ PC5-51200 CL52 2Rx8 1.1V 288-PIN ECC Registered RDIMM NEMIX RAM Server Memory KIT Compatible with ASRock Rack W890D8-2L2T Motherboard,128.0,5.0,6400.0,52,Unknown,1.0,0.0,5941.49
NEMIX RAM 64GB (2X32GB) DDR4 3200MHZ PC4-25600 2Rx4 1.2V CL22 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with GIGABYTE MC62-G40 MC62-G41 Motherboard,64.0,4.0,3200.0,22,Unknown,1.0,0.0,898.99
OWC 32GB (4x8GB) DDR3 1066 PC3-8500 CL7 2Rx4 240-pin 1.5V ECC Registered RDIMM Memory RAM Module Upgrade Kit for Select Workstations or Servers,32.0,3.0,1066.0,7,OWC,1.0,0.0,112.76
NEMIX RAM 32GB (4X8GB) DDR4 2933MHZ PC4-23400 1Rx4 1.2V CL21 288-PIN ECC RDIMM Registered Server Memory KIT,32.0,4.0,2933.0,21,Unknown,1.0,0.0,376.99
32GB 2X16GB DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 288-PIN ECC Registered RDIMM KIT NEMIX RAM Server Memory Compatible with ASRock TRX50 WS Motherboard,32.0,5.0,5600.0,46,Unknown,1.0,0.0,1118.99
A-Tech 32GB (2x16GB) DDR4 2666 MHz UDIMM PC4-21300 (PC4-2666V) CL19 DIMM Non-ECC Desktop RAM Memory Modules,32.0,4.0,2666.0,19,A-Tech,1.0,0.0,239.98
"KingBank Computer Desktop Memory Ram DDR4 16GB(2x8GB) 3200MHZ CL16 1.35V XMP2.0 Overclocking with Heatsink for PC Gaming/Office/PS,Silver",16.0,4.0,3200.0,16,Unknown,1.0,1.0,139.99
"Timetec 16GB DDR4 3200MHz (PC4-3200AA) PC4-25600 SODIMM Laptop RAM – 260-Pin 1.2V CL22 Non-ECC Unbuffered Memory Module for Laptop, Notebook, Mini PC, All-in-One",16.0,4.0,3200.0,22,Timetec,0.0,0.0,117.99
OWC 16GB DDR4 3200MHz PC4-25600 CL22 1RX8 ECC Unbuffered SODIMM 1.2V 260-pin,16.0,4.0,3200.0,22,OWC,0.0,0.0,159.99
64GB (2X32GB) DDR4 3200MHZ PC4-25600 UDIMM 2Rx8 1.2V CL22 288-PIN Non-ECC Unbuffered Desktop PC Computer Memory KIT,64.0,4.0,3200.0,22,Unknown,1.0,0.0,456.99
"Timetec 16GB KIT (2x8GB) DDR4 2400MHz (PC4-2400T) PC4-19200 SODIMM Laptop RAM – 260-Pin 1.2V CL17 Non-ECC Unbuffered Memory Module for Laptop, Notebook, Mini PC, All-in-One",16.0,4.0,2400.0,17,Timetec,1.0,0.0,117.99
"【DDR4 RGB RAM】 GIGASTONE RGB Game Turbo 64GB (4x16GB) DDR4 3200MHz Desktop RAM – PC4-25600 CL16-18-18-40, XMP 2.0 / AMD Support, 1.35V UDIMM 288-Pin, Unbuffered Non-ECC High-Performance RAM (White)",64.0,4.0,3200.0,16,Unknown,1.0,1.0,528.99
OLOy DDR4 RAM 16GB (2x8GB) Piano Black Blade RGB 3600 MHz CL18 1.35V 288-Pin Desktop Gaming UDIMM (MD4U0836180BRPDA),16.0,4.0,3600.0,18,Unknown,1.0,1.0,143.99
PNY XLR8 Gaming 32GB (2x16GB) DDR4 DRAM 3200MHz (PC4-25600) CL16 1.35V RGB Dual Channel Desktop (DIMM) Memory – MD32GK2D4320016XRGB,32.0,4.0,3200.0,16,PNY,1.0,1.0,249.99
"Timetec 16GB KIT (2x8GB) DDR4 2400MHz (PC4-2400T) PC4-19200 SODIMM Laptop RAM – 260-Pin 1.2V CL17 Non-ECC Unbuffered Memory Module for Laptop, Notebook, Mini PC, All-in-One",16.0,4.0,2400.0,17,Timetec,1.0,0.0,117.99
OWC 64GB (8x8GB) DDR4 3200MHz PC4-25600 CL22 1RX8 ECC Unbuffered SODIMM 1.2V 260-pin Memory RAM,64.0,4.0,3200.0,22,OWC,1.0,0.0,681.04
"KingBank Computer Desktop Memory Ram DDR4 16GB(2x8GB) 2666MHZ CL19 1.2V with Heatsink for PC Gaming/Office/PS,Silver",16.0,4.0,2666.0,19,Unknown,1.0,1.0,125.99
Silicon Power DDR4 32GB (2x16GB) Turbine 3200MHz (PC4 25600) 288-pin CL16 1.35V UDIMM Desktop Memory Module RAM - Low Voltage (SP032GXLZU320BDA),32.0,4.0,3200.0,16,Unknown,1.0,1.0,229.97
OWC 64GB (4x16GB) DDR4 3200MHz PC4-25600 CL22 2RX4 ECC Registered RDIMM 1.2V 288-pin Memory RAM Upgrade for Server,64.0,4.0,3200.0,22,OWC,1.0,0.0,717.08
"NEMIX RAM 32GB (2X16GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 288-PIN ECC Unbuffered UDIMM KIT Compatible with ASRock Rack Motherboad B550D4-4L, B550D4ID-2L2T (BTO), B550D4M, B550D4U, B550D4U-2T (BTO)",32.0,4.0,3200.0,22,Unknown,1.0,0.0,378.99
KingBank RGB Desktop Computer Memory Ram DDR4 16GB(2x8GB) 3200MHz 1.35V CL16 XMP2.0 Overclocking with Heatsink for Desktop Computer Gaming/Office/PS,16.0,4.0,3200.0,16,Unknown,1.0,1.0,149.99
"Hynix 16GB DDR4 3200MHz PC4-25600 (PC4-3200AA) CL22 SODIMM 2Rx8 Dual Rank 1.2V 260-Pin Laptop, All in One, and Mini PC Computers RAM Memory HMA82GS6CJR8N-XN",16.0,4.0,3200.0,22,Unknown,0.0,0.0,119.0
NEMIX RAM 16GB (2X8GB) DDR4 3200MHZ PC4-25600 1Rx8 1.2V CL22 288-PIN ECC RDIMM Registered Server Memory KIT,16.0,4.0,3200.0,22,Unknown,1.0,0.0,196.99
"【DDR4 RGB RAM】 GIGASTONE RGB Game Turbo 32GB (2x16GB) DDR4 3200MHz Desktop RAM – PC4-25600 CL16-18-18-40, XMP 2.0 / AMD Support, 1.35V UDIMM 288-Pin, Unbuffered Non-ECC High-Performance RAM (White)",32.0,4.0,3200.0,16,Unknown,1.0,1.0,340.99
"NEMIX RAM 32GB (2X16GB) DDR4 3200MHZ PC4-25600 1Rx8 1.2V CL22 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASUS Prime B760M-K D4, Prime H610I-PLUS D4-CSM, Prime H610M-E D4",32.0,4.0,3200.0,22,Unknown,1.0,0.0,268.99
NEMIX RAM 16GB (2X8GB) DDR4 3200MHZ PC4-25600 1Rx8 1.2V CL22 260-PIN ECC SODIMM KIT,16.0,4.0,3200.0,22,Unknown,1.0,0.0,178.99
NEMIX RAM 64GB (4X16GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 288-PIN ECC Unbuffered UDIMM KIT Compatible with ASRock X570 Taichi ATX AM4 Premium AMD Gaming Motherboard,64.0,4.0,3200.0,22,Unknown,1.0,1.0,756.99
NEMIX RAM 16GB (2X8GB) DDR4 3200MHZ PC4-25600 1Rx8 1.2V CL22 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI B550M PRO-VDH WiFi Motherboard,16.0,4.0,3200.0,22,Unknown,1.0,0.0,139.89
A-Tech 32GB (2x16GB) RAM Replacement for CT2K16G4DFD832A | DDR4 3200MHz PC4-25600 (PC4-3200AA) CL22 UDIMM 2Rx8 1.2V Non-ECC DIMM 288-Pin Desktop Memory Modules,32.0,4.0,3200.0,22,A-Tech,1.0,0.0,271.98
NEMIX RAM 64GB (4X16GB) DDR4 2666MHZ PC4-21300 1Rx8 1.2V CL19 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with Dell EMC PowerEdge R7425 Server,64.0,4.0,2666.0,19,Dell,1.0,0.0,574.89
NEMIX RAM 128GB (8X16GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 288-PIN ECC RDIMM Registered Server Memory KIT Compatible with ASUS KRPA-U16 AMD EPYC 7002 LGA 4094 EEB Server Motherboard,128.0,4.0,3200.0,22,Unknown,1.0,0.0,1475.49
NEMIX RAM 32GB (2X16GB) DDR4 3200MHZ PC4-25600 2Rx8 1.2V CL22 288-PIN ECC Unbuffered UDIMM KIT Compatible with DELL PowerEdge T350 Server,32.0,4.0,3200.0,22,DELL,1.0,0.0,378.99
KLEVV DDR4 16GB (1x16GB) 3200MHz CL22 1.2V UDIMM Desktop Ram Memory SK Hynix Chip (KD4AGUA80-32N220A),16.0,4.0,3200.0,22,SK Hynix,0.0,0.0,146.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD EXPO) 96GB (2x48GB) 6000MT/s CL28-36-36-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J2836F48GX2-TZ5NR),96.0,5.0,6000.0,28,G.SKILL,1.0,1.0,1249.99
G.SKILL Trident Z5 Royal Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 7200MT/s CL34-45-45-115 1.40V Desktop Computer Memory U-DIMM - Silver (F5-7200J3445G16GX2-TR5S),32.0,5.0,7200.0,34,G.SKILL,1.0,1.0,559.99
G.SKILL Trident Z5 Royal Neo Series DDR5 RAM (AMD EXPO) 32GB (2x16GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Silver (F5-6000J2636H16GX2-TR5NS),32.0,5.0,6000.0,26,G.SKILL,1.0,1.0,749.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD EXPO) 32GB (2x16GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6400J3239G16GX2-TZ5NR),32.0,5.0,6400.0,32,G.SKILL,1.0,1.0,549.99
G.SKILL Flare X5 Series DDR5 RAM (AMD Expo) 64GB (2x32GB) 5600MT/s CL36-36-36-89 1.25V Desktop Computer Memory U-DIMM - Matte Black (F5-5600J3636D32GX2-FX5),64.0,5.0,5600.0,36,G.SKILL,1.0,0.0,799.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD EXPO) 64GB (2x32GB) 6000MT/s CL26-36-36-96 1.45V Desktop Computer Memory U-DIMM - Matte White (F5-6000J2636H32GX2-TZ5NRW),64.0,5.0,6000.0,26,G.SKILL,1.0,1.0,1299.99
G.SKILL Flare X5 Series DDR5 RAM (AMD EXPO & Intel XMP 3.0) 64GB (2x32GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory U-DIMM - Matte White (F5-6000J3636F32GX2-FX5W),64.0,5.0,6000.0,36,G.SKILL,1.0,0.0,894.99
Silicon Power DDR5 32GB (2x16GB) Zenith 6000MT/s (PC5-48000) 288-pin CL30 1.35V UDIMM Desktop Memory Module RAM SU032GXLWU60AFDGEC White,32.0,5.0,6000.0,30,Unknown,1.0,0.0,449.97
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 6000MT/s CL30-40-40-96 1.40V Desktop Computer Memory U-DIMM - Matte White (F5-6000J3040G32GX2-TZ5RW),64.0,5.0,6000.0,30,G.SKILL,1.0,1.0,954.99
G.SKILL Ripjaws DDR5 SO-DIMM Series RAM 32GB (2x16GB) 4800MT/s CL40-39-39-76 1.10V Unbuffered Non-ECC Notebook/Laptop Memory SO-DIMM (F5-4800S4039A16GX2-RS),32.0,5.0,4800.0,40,G.SKILL,1.0,1.0,439.99
G.SKILL Trident Z5 Royal Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 7200MT/s CL34-45-45-115 1.40V Desktop Computer Memory U-DIMM - Gold (F5-7200J3445G16GX2-TR5G),32.0,5.0,7200.0,34,G.SKILL,1.0,1.0,589.99
Silicon Power DDR5 64GB (2x32GB) Zenith RGB 6000MT/s (PC5-48000) 288-pin CL30 1.35V UDIMM Desktop Memory Module RAM White SU064GXLWU60AFDHEC,64.0,5.0,6000.0,30,Unknown,1.0,1.0,1099.99
CORSAIR Vengeance DDR5 64GB (2x32GB) DDR5 6000MHz CL30 AMD Expo Intel XMP iCUE Compatible Computer Memory – Gray (CMK64GX5M2B6000Z30),64.0,5.0,6000.0,30,CORSAIR,1.0,1.0,1049.99
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 6000MT/s CL30-40-40-96 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3040G32GX2-TZ5RK),64.0,5.0,6000.0,30,G.SKILL,1.0,1.0,908.0
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6400J3239G32GX2-TZ5RK),64.0,5.0,6400.0,32,G.SKILL,1.0,1.0,974.99
64GB G.Skill DDR5 Trident Z5 RGB 6400MHz CL32 1.40V Dual Channel Kit 2X 32GB Black,64.0,5.0,6400.0,32,G.Skill,1.0,1.0,938.8
Kingston FURY Beast 64GB (2x32GB) 6000MT/s DDR5 CL36 RGB Desktop Memory Kit of 2 | Infrared Syncing | AMD EXPO | KF560C36BBEAK2-64,64.0,5.0,6000.0,36,Kingston,1.0,1.0,884.98
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 64GB (2x32GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory U-DIMM - Matte White (F5-6400J3239G32GX2-TZ5RW),64.0,5.0,6400.0,32,G.SKILL,1.0,1.0,1019.99
TEAMGROUP Elite Plus DDR5 16GB 6000MHz PC5-48000 CL48 Unbuffered Non-ECC 1.1V UDIMM 288 Pin Desktop Memory Module Ram (Black) - TPBD516G6000HC4801,16.0,5.0,6000.0,48,TEAMGROUP,0.0,0.0,305.99
"Crucial T710 Gen5 2TB SSD, Up to 14,900MB/s Read Plus DDR5 Pro OC CL32 RAM 32GB Kit (2x16GB), 6400MHz CL32, Black - Storage & Memory Bundle",32.0,5.0,6400.0,32,Crucial,1.0,1.0,693.94
CORSAIR VENGEANCE RGB DDR5 RAM 32GB (2x16GB) 5600MHz CL40-40-40-77 1.25V Intel XMP Desktop Computer Memory - Black (CMH32GX5M2B5600C40K),32.0,5.0,5600.0,40,CORSAIR,1.0,1.0,434.99
NEMIX RAM 128GB (4X32GB) DDR5 4800MHZ PC5-38400 2Rx8 1.1V CL40 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with Dell Precision 3660 Tower Workstation,128.0,5.0,4800.0,40,Dell,1.0,0.0,2356.99
G.SKILL Flare X5 Series DDR5 RAM (AMD EXPO) 192GB (4x48GB) 6000MT/s CL28-36-36-96 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J2836G48GX4-FX5),192.0,5.0,6000.0,28,G.SKILL,1.0,0.0,2499.99
G.SKILL Trident Z5 Neo RGB Series DDR5 RAM (AMD EXPO & Intel XMP 3.0) 128GB (2x64GB) 6000MT/s CL36-44-44-96 1.25V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3644D64GX2-TZ5NR),128.0,5.0,6000.0,36,G.SKILL,1.0,1.0,2019.99
G.SKILL Flare X5 Series DDR5 RAM (AMD EXPO) 256GB (4x64GB) 6000MT/s CL36-44-44-96 1.25V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3644D64GX4-FX5),256.0,5.0,6000.0,36,G.SKILL,1.0,0.0,3689.99
Crucial Pro - Overclocking Edition - DDR5 - Module - 16 GB - DIMM 288-PIN - 6000 MHz / PC5-48000 - CL36-1.35 V - unbuffered - Black,16.0,5.0,6000.0,36,Crucial,0.0,0.0,234.99
G.SKILL Trident Z5 RGB Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6800MT/s CL34-45-45-108 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6800J3445G16GX2-TZ5RK),32.0,5.0,6800.0,34,G.SKILL,1.0,1.0,519.99
Corsair Vengeance RGB 32GB (2 x 16GB) DDR5-6000 PC5-48000 CL36 Dual Channel Desktop Memory Kit CMH32GX5M2M6000Z36 36-44-44-96,32.0,5.0,6000.0,36,Corsair,1.0,1.0,489.0
CORSAIR Vengeance DDR5 16GB (2x8GB) DDR5 5200MHz CL40 AMD EXPO Intel XMP iCUE Compatible Computer Memory – Gray (CMK16GX5M2B5200Z40),16.0,5.0,5200.0,40,CORSAIR,1.0,1.0,252.99
G.SKILL Trident Z5 Neo RGB Series (AMD Expo) DDR5 RAM 48GB (2x24GB) 8000MT/s CL40-48-48-128 1.40V Desktop Computer Memory UDIMM - Matte Black (F5-8000J4048G24GX2-TZ5NR),48.0,5.0,8000.0,40,G.SKILL,1.0,1.0,619.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI B650 Gaming Plus WiFi Motherboard,32.0,5.0,5600.0,46,Unknown,1.0,1.0,598.99
G.SKILL Trident Z5 Royal Neo Series DDR5 RAM (AMD EXPO) 96GB (2x48GB) 6000MT/s CL28-36-36-96 1.35V Desktop Computer Memory U-DIMM - Gold (F5-6000J2836F48GX2-TR5NG),96.0,5.0,6000.0,28,G.SKILL,1.0,1.0,1269.99
NEMIX RAM 128GB (4X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASRock Z790 Riptide WiFi Motherboard,128.0,5.0,5600.0,46,Unknown,1.0,0.0,2396.99
NEMIX RAM 128GB (4X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI MEG Z790 GODLIKE MAX Motherboard,128.0,5.0,5600.0,46,Unknown,1.0,0.0,2396.99
NEMIX RAM 128GB (4X32GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V 288-PIN CL46 Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with Supermicro C9Z890-MW Motherboard,128.0,5.0,5600.0,46,Unknown,1.0,0.0,2396.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASUS ROG Strix Z890-I Gaming WiFi Motherboard,32.0,5.0,5600.0,46,Unknown,1.0,1.0,598.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI Z790 Project Zero Motherboard,32.0,5.0,5600.0,46,Unknown,1.0,0.0,598.99
NEMIX RAM 128GB (4X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with MSI B760 Gaming Plus WiFi Gaming Motherboard,128.0,5.0,5600.0,46,Unknown,1.0,1.0,2396.99
NEMIX RAM 64GB (2X32GB) DDR5 5600MHZ PC5-44800 2Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with ASUS ROG Maximus Z890 APEX Motherboard,64.0,5.0,5600.0,46,Unknown,1.0,0.0,1198.99
NEMIX RAM 32GB (2X16GB) DDR5 5600MHZ PC5-44800 1Rx8 1.1V CL46 288-PIN Non-ECC Unbuffered UDIMM Desktop PC Memory KIT Compatible with Dell Alienware Aurora R16,32.0,5.0,5600.0,46,Dell,1.0,0.0,598.99
G.SKILL Ripjaws S5 Series DDR5 RAM (Intel XMP 3.0 & AMD Expo) 16GB (1x16GB) 6000MT/s CL36-36-36-96 1.35V Desktop Computer Memory U-DIMM - Matte Black (F5-6000J3636F16GX1-RS5K),16.0,5.0,6000.0,36,G.SKILL,0.0,1.0,244.99
ANACOMDA DDR5 16GB 5600MHz Desktop RAM UDIMM PC Memory CL46 288-Pin Gaming Computer Memory Module – High Performance DDR5 DRAM for Intel & AMD Systems – Made in Taiwan,16.0,5.0,5600.0,46,Unknown,0.0,1.0,195.99
Patriot Memory Signature Premium DDR5 RAM 64GB (2X32GB) 4800MHz CL40 UDIMM W/HS Desktop Memory Kit - PSP564G4800KH1,64.0,5.0,4800.0,40,Patriot Memory,1.0,0.0,1269.31
G.SKILL Trident Z5 Series DDR5 RAM (Intel XMP 3.0) 32GB (2x16GB) 6400MT/s CL32-39-39-102 1.40V Desktop Computer Memory U-DIMM - Matte Black (F5-6400J3239G16GA2-TZ5K),32.0,5.0,6400.0,32,G.SKILL,1.0,1.0,509.99
OWC 16GB (2X8GB) DDR4 RAM Compatible with Synology DiskStation DS1621+ and DS1621xs+ NAS System 2666MHz PC4-21300 CL19 ECC Unbuffered SODIMM 2Rx8 1.2V Memory Upgrade,16.0,4.0,2666.0,19,OWC,1.0,0.0,171.12
A-Tech 8GB DDR3/DDR3L 1600MHz PC3L-12800 (PC3-12800) CL11 DIMM 2Rx8 1.35V 240-Pin Non-ECC UDIMM Desktop RAM Memory Module,8.0,3.0,1600.0,11,A-Tech,0.0,0.0,23.31
Yongxinsheng DDR3 32GB Kit (8GBx4) Desktop RAM 1866MHz PC3-14900 UDIMM Non-ECC Unbuffered 1.5V 2Rx8 Dual Rank 240 Pin CL13 PC Computer Memory Upgrade Module (Blue),32.0,3.0,1866.0,13,Unknown,1.0,0.0,99.99
Patriot Viper Venom DDR5 RAM 16GB (2X8GB) 5600MT/s CL40 1.25v UDIMM Desktop Gaming Memory Kit Compatible with Intel XMP/AMD Expo - PVV516G560C40K,16.0,5.0,5600.0,40,Patriot,1.0,1.0,241.99
Patriot Viper 3 DDR3 RAM 8GB (2X4GB) 1600MHz CL9 1.5v UDIMM Desktop Gaming Memory Kit Compatible with XMP - PV38G160C9K,8.0,3.0,1600.0,9,Patriot,1.0,1.0,28.99
"DDR4 3200MHz RAM 32GB Kit (2x16GB) XMP 2.0 CL16 UDIMM, Desktop Memory Module PC4-25600 288-Pin 1.35V Non-ECC Unbuffered PC Computer RAM Stick Upgrade - Black",32.0,4.0,3200.0,16,Unknown,1.0,1.0,215.99
TEAMGROUP Elite DDR5 16GB Kit (2x8GB) 5600Mhz PC5-44800 CL46 Non-ECC Unbuffered UDIMM 288 Pin PC Computer Desktop Memory Module Ram Supports Intel & AMD TED516G5600C46DC01,16.0,5.0,5600.0,46,TEAMGROUP,1.0,0.0,296.99
